subject_id,stage,feature,median,iqr,n_epochs
SC4302,REM,bp_rel__delta__Fpz-Cz,0.5247734484709708,0.2985473242828717,639
SC4302,W,bp_rel__delta__Fpz-Cz,0.4765885079108613,0.273056452473047,6009
SC4311,N1,bp_rel__delta__Fpz-Cz,0.5981627392619562,0.4654152542426766,81
SC4311,N2,bp_rel__delta__Fpz-Cz,0.5609719134201196,0.3920171258166648,1158
SC4311,N3,bp_rel__delta__Fpz-Cz,0.3539486437109407,0.4152357095545555,435
SC4311,REM,bp_rel__delta__Fpz-Cz,0.1403827501066826,0.388408518336114,639
SC4311,W,bp_rel__delta__Fpz-Cz,0.4407645537776726,0.3311169176549029,5696
SC4312,N1,bp_rel__delta__Fpz-Cz,0.6710835588683407,0.1480329343174662,81
SC4312,N2,bp_rel__delta__Fpz-Cz,0.6288350881598967,0.2561853945535782,1158
SC4312,N3,bp_rel__delta__Fpz-Cz,0.7599811823938224,0.1575892816255768,435
SC4312,REM,bp_rel__delta__Fpz-Cz,0.5141871504299367,0.4797336279689855,639
SC4312,W,bp_rel__delta__Fpz-Cz,0.6552195394609985,0.332007114212055,5786
SC4321,N1,bp_rel__delta__Fpz-Cz,0.6466059295749237,0.315759175255879,81
SC4321,N2,bp_rel__delta__Fpz-Cz,0.6140115609215682,0.2427344721672608,1158
SC4321,N3,bp_rel__delta__Fpz-Cz,0.6084666681232306,0.2450118010859659,435
SC4321,REM,bp_rel__delta__Fpz-Cz,0.6233579834184242,0.168327194594495,639
SC4321,W,bp_rel__delta__Fpz-Cz,0.6670010192824298,0.2832090939550226,5756
SC4322,N1,bp_rel__delta__Fpz-Cz,0.4308426391690814,0.3697710943419474,81
SC4322,N2,bp_rel__delta__Fpz-Cz,0.5219218786933332,0.2352032173134414,1158
SC4322,N3,bp_rel__delta__Fpz-Cz,0.5928248808139863,0.2043410082037003,435
SC4322,REM,bp_rel__delta__Fpz-Cz,0.488510171591853,0.2427680130570757,639
SC4322,W,bp_rel__delta__Fpz-Cz,0.5061526442308331,0.3222302654662071,5534
SC4331,N1,bp_rel__delta__Fpz-Cz,0.7513838810376847,0.1021447345560695,81
SC4331,N2,bp_rel__delta__Fpz-Cz,0.6902756563660625,0.206263718079758,1158
SC4331,N3,bp_rel__delta__Fpz-Cz,0.7721335445749883,0.1880278109714234,435
SC4331,REM,bp_rel__delta__Fpz-Cz,0.638342858694745,0.2798686826313845,639
SC4331,W,bp_rel__delta__Fpz-Cz,0.6770688670124893,0.3281213984297877,6009
SC4332,N1,bp_rel__delta__Fpz-Cz,0.7118330017792309,0.1872014051594815,81
SC4332,N2,bp_rel__delta__Fpz-Cz,0.5863322975144993,0.3203298040144012,1158
SC4332,N3,bp_rel__delta__Fpz-Cz,0.6790686324255581,0.1838957206318188,435
SC4332,REM,bp_rel__delta__Fpz-Cz,0.4819031824577682,0.3605903645007435,639
SC4332,W,bp_rel__delta__Fpz-Cz,0.4630399318855984,0.4386688836662269,5966
SC4341,N1,bp_rel__delta__Fpz-Cz,0.7122830177280811,0.2241772736229296,81
SC4341,N2,bp_rel__delta__Fpz-Cz,0.5871426440904854,0.2427170330279126,1158
SC4341,N3,bp_rel__delta__Fpz-Cz,0.6416536625761187,0.1720353399928953,435
SC4341,REM,bp_rel__delta__Fpz-Cz,0.6548729450655513,0.2051883618981478,639
SC4341,W,bp_rel__delta__Fpz-Cz,0.8005949584281309,0.2558238677510995,5936
SC4342,N1,bp_rel__delta__Fpz-Cz,0.6460348927701006,0.2036254080124255,81
SC4342,N2,bp_rel__delta__Fpz-Cz,0.6379182428850392,0.1925590029384787,1158
SC4342,N3,bp_rel__delta__Fpz-Cz,0.6567325878703745,0.1712351406573729,435
SC4342,REM,bp_rel__delta__Fpz-Cz,0.6577396382165731,0.1529369539216692,639
SC4342,W,bp_rel__delta__Fpz-Cz,0.8411843240600224,0.1616160247863723,6009
SC4351,N1,bp_rel__delta__Fpz-Cz,0.6242612554516455,0.4449108520559794,81
SC4351,N2,bp_rel__delta__Fpz-Cz,0.6941109821927295,0.3283173733736253,1158
SC4351,N3,bp_rel__delta__Fpz-Cz,0.7740456853428292,0.1305601529527089,435
SC4351,REM,bp_rel__delta__Fpz-Cz,0.7562700407551054,0.2150949934398078,639
SC4351,W,bp_rel__delta__Fpz-Cz,0.6241521428350432,0.2300876911373847,5816
SC4352,N1,bp_rel__delta__Fpz-Cz,0.5594736751995172,0.2324057654879121,81
SC4352,N2,bp_rel__delta__Fpz-Cz,0.6026742576265205,0.2828302820265761,1158
SC4352,N3,bp_rel__delta__Fpz-Cz,0.6624870018474882,0.2879291251252643,435
SC4352,REM,bp_rel__delta__Fpz-Cz,0.6819650209329615,0.2661170721625219,639
SC4352,W,bp_rel__delta__Fpz-Cz,0.5278475855221032,0.3272910274006426,5282
SC4362,N1,bp_rel__delta__Fpz-Cz,0.3303431641574996,0.4562743583167996,81
SC4362,N2,bp_rel__delta__Fpz-Cz,0.6579691109706249,0.3188890279073602,1158
SC4362,N3,bp_rel__delta__Fpz-Cz,0.6429840297932747,0.3375234626443497,435
SC4362,REM,bp_rel__delta__Fpz-Cz,0.6891294877032029,0.3177559255782184,639
SC4362,W,bp_rel__delta__Fpz-Cz,0.3865864792866501,0.2863449281950299,4484
SC4371,N1,bp_rel__delta__Fpz-Cz,0.823101096754252,0.1069348963328616,81
SC4371,N2,bp_rel__delta__Fpz-Cz,0.7608881873012974,0.1847967003902939,1158
SC4371,N3,bp_rel__delta__Fpz-Cz,0.7869686095451006,0.1277845019699705,435
SC4371,REM,bp_rel__delta__Fpz-Cz,0.723139270106564,0.2045194778840664,639
SC4371,W,bp_rel__delta__Fpz-Cz,0.7335056981731106,0.3243719230001572,6009
SC4372,N1,bp_rel__delta__Fpz-Cz,0.7248561571931895,0.2437955333805554,81
SC4372,N2,bp_rel__delta__Fpz-Cz,0.5988052503485857,0.2751761440462471,1158
SC4372,N3,bp_rel__delta__Fpz-Cz,0.6634940612573106,0.1534251278448444,435
SC4372,REM,bp_rel__delta__Fpz-Cz,0.5912957493749588,0.2426572281693648,639
SC4372,W,bp_rel__delta__Fpz-Cz,0.5878502214024166,0.3912756153153136,6009
SC4381,N1,bp_rel__delta__Fpz-Cz,0.6280940104381305,0.2091270593380717,81
SC4381,N2,bp_rel__delta__Fpz-Cz,0.643821548068619,0.2078898124334044,1158
SC4381,N3,bp_rel__delta__Fpz-Cz,0.7149580373647241,0.1685556495415007,435
SC4381,REM,bp_rel__delta__Fpz-Cz,0.6330682684341976,0.1852844186823001,639
SC4381,W,bp_rel__delta__Fpz-Cz,0.5315482408789274,0.3254721468533328,5936
SC4382,N1,bp_rel__delta__Fpz-Cz,0.4032761846478909,0.3887761846187738,81
SC4382,N2,bp_rel__delta__Fpz-Cz,0.567133791331855,0.2460402908472976,1158
SC4382,N3,bp_rel__delta__Fpz-Cz,0.631207442681043,0.2758062645979575,435
SC4382,REM,bp_rel__delta__Fpz-Cz,0.5691695676603521,0.1984458153753435,639
SC4382,W,bp_rel__delta__Fpz-Cz,0.3397740402021745,0.3063079491693953,5996
SC4401,N1,bp_rel__delta__Fpz-Cz,0.726155110397914,0.3914522861016836,81
SC4401,N2,bp_rel__delta__Fpz-Cz,0.5244767053397604,0.5242392799477736,1158
SC4401,N3,bp_rel__delta__Fpz-Cz,0.6320637495360975,0.2309166274541952,435
SC4401,REM,bp_rel__delta__Fpz-Cz,0.5092776685723216,0.4535666719581339,639
SC4401,W,bp_rel__delta__Fpz-Cz,0.6282903456623603,0.3348476919450779,5576
SC4402,N1,bp_rel__delta__Fpz-Cz,0.4489405371142911,0.4961623872154243,81
SC4402,N2,bp_rel__delta__Fpz-Cz,0.5392619759210882,0.3267368036138867,1158
SC4402,N3,bp_rel__delta__Fpz-Cz,0.669965087246425,0.1792522888308638,435
SC4402,REM,bp_rel__delta__Fpz-Cz,0.6399827613341879,0.2131731953678177,639
SC4402,W,bp_rel__delta__Fpz-Cz,0.5000172168445006,0.3338007361265735,6009
SC4411,N1,bp_rel__delta__Fpz-Cz,0.4625030080725074,0.261546110518373,81
SC4411,N2,bp_rel__delta__Fpz-Cz,0.5069107772227014,0.2594422285186001,1158
SC4411,N3,bp_rel__delta__Fpz-Cz,0.6117398874427324,0.1839058374204534,435
SC4411,REM,bp_rel__delta__Fpz-Cz,0.5734018029705067,0.2105212000786904,639
SC4411,W,bp_rel__delta__Fpz-Cz,0.4215888571672661,0.3258233027313653,5870
SC4412,N1,bp_rel__delta__Fpz-Cz,0.659053680609365,0.4912737871319164,81
SC4412,N2,bp_rel__delta__Fpz-Cz,0.6120637666426225,0.225009007522242,1158
SC4412,N3,bp_rel__delta__Fpz-Cz,0.5835963402278435,0.1785472676420701,435
SC4412,REM,bp_rel__delta__Fpz-Cz,0.4897688633305128,0.2674679142919921,639
SC4412,W,bp_rel__delta__Fpz-Cz,0.4502728906823169,0.3081915006112897,6009
SC4421,N1,bp_rel__delta__Fpz-Cz,0.6151422729946519,0.313243490473315,81
SC4421,N2,bp_rel__delta__Fpz-Cz,0.5847700149034563,0.2801900993159473,1158
SC4421,N3,bp_rel__delta__Fpz-Cz,0.5624466300797077,0.2806300536455324,435
SC4421,REM,bp_rel__delta__Fpz-Cz,0.6537273822289981,0.1952180482682372,639
SC4421,W,bp_rel__delta__Fpz-Cz,0.7386374589988678,0.152146739075514,5978
SC4422,N1,bp_rel__delta__Fpz-Cz,0.6817691460078973,0.3817360256805609,81
SC4422,N2,bp_rel__delta__Fpz-Cz,0.6023718475917559,0.3945826998483853,1158
SC4422,N3,bp_rel__delta__Fpz-Cz,0.6071543795546285,0.2410930397141823,435
SC4422,REM,bp_rel__delta__Fpz-Cz,0.6122441819647009,0.3195082396105486,639
SC4422,W,bp_rel__delta__Fpz-Cz,0.787700468545154,0.1677046321566778,5732
SC4431,N1,bp_rel__delta__Fpz-Cz,0.3551217432111405,0.423075060319258,81
SC4431,N2,bp_rel__delta__Fpz-Cz,0.5257954780978762,0.3111295223893615,1158
SC4431,N3,bp_rel__delta__Fpz-Cz,0.6203346162021058,0.3231530922211411,435
SC4431,REM,bp_rel__delta__Fpz-Cz,0.6381471785518157,0.2378341418848963,639
SC4431,W,bp_rel__delta__Fpz-Cz,0.3684914998662804,0.4768150524156723,6009
SC4432,N1,bp_rel__delta__Fpz-Cz,0.5574232304251572,0.3191148700599596,81
SC4432,N2,bp_rel__delta__Fpz-Cz,0.5715089173281032,0.3154190922054186,1158
SC4432,N3,bp_rel__delta__Fpz-Cz,0.5883095773030597,0.2887462028454581,435
SC4432,REM,bp_rel__delta__Fpz-Cz,0.5657910543931349,0.282269356867319,639
SC4432,W,bp_rel__delta__Fpz-Cz,0.5492193877693816,0.3267229082247105,6009
SC4441,N1,bp_rel__delta__Fpz-Cz,0.3747001093655392,0.2470969927944509,81
SC4441,N2,bp_rel__delta__Fpz-Cz,0.3535324921217024,0.3466605954085765,1158
SC4441,N3,bp_rel__delta__Fpz-Cz,0.4920017389630866,0.2873860834832633,435
SC4441,REM,bp_rel__delta__Fpz-Cz,0.4735627926990321,0.2723299065559944,639
SC4441,W,bp_rel__delta__Fpz-Cz,0.4032605949112074,0.3342831989126319,5546
SC4442,N1,bp_rel__delta__Fpz-Cz,0.3839665054766064,0.3615815758066625,81
SC4442,N2,bp_rel__delta__Fpz-Cz,0.5559823841585787,0.3073949455478328,1158
SC4442,N3,bp_rel__delta__Fpz-Cz,0.5434509094096074,0.2736936006924028,435
SC4442,REM,bp_rel__delta__Fpz-Cz,0.460094349303253,0.316616701385276,639
SC4442,W,bp_rel__delta__Fpz-Cz,0.4548608749114262,0.3376528108129443,6009
SC4451,N1,bp_rel__delta__Fpz-Cz,0.4023446980785399,0.3568746630868047,81
SC4451,N2,bp_rel__delta__Fpz-Cz,0.528947271409998,0.4860999630531515,1158
SC4451,N3,bp_rel__delta__Fpz-Cz,0.417435265381011,0.4562995382860257,435
SC4451,REM,bp_rel__delta__Fpz-Cz,0.6994829878713535,0.2411038936757809,639
SC4451,W,bp_rel__delta__Fpz-Cz,0.3525176132373319,0.2801418347956298,6009
SC4452,N1,bp_rel__delta__Fpz-Cz,0.5477199981905988,0.4872856698775225,81
SC4452,N2,bp_rel__delta__Fpz-Cz,0.596234160777148,0.4045021158081762,1158
SC4452,N3,bp_rel__delta__Fpz-Cz,0.396857943435381,0.3861583343002555,435
SC4452,REM,bp_rel__delta__Fpz-Cz,0.779437929464304,0.2042569533434294,639
SC4452,W,bp_rel__delta__Fpz-Cz,0.402753185853547,0.3069300595261648,5696
SC4461,N1,bp_rel__delta__Fpz-Cz,0.67752279712483,0.1851623965858968,81
SC4461,N2,bp_rel__delta__Fpz-Cz,0.6773134908803418,0.229542947300756,1158
SC4461,N3,bp_rel__delta__Fpz-Cz,0.668446187942795,0.2395078516337623,435
SC4461,REM,bp_rel__delta__Fpz-Cz,0.7302650471565346,0.1393009939125895,639
SC4461,W,bp_rel__delta__Fpz-Cz,0.7053995149203247,0.2685590699484564,5774
SC4462,N1,bp_rel__delta__Fpz-Cz,0.7084461608736237,0.2171907999932282,81
SC4462,N2,bp_rel__delta__Fpz-Cz,0.7156228191661202,0.1741373377719575,1158
SC4462,N3,bp_rel__delta__Fpz-Cz,0.763360754214137,0.1556933835873293,435
SC4462,REM,bp_rel__delta__Fpz-Cz,0.720750501876629,0.1863061230701803,639
SC4462,W,bp_rel__delta__Fpz-Cz,0.6518312690484341,0.2916553794323618,6009
SC4471,N1,bp_rel__delta__Fpz-Cz,0.6927875725415844,0.2217741793540857,81
SC4471,N2,bp_rel__delta__Fpz-Cz,0.6750889471772976,0.3420076108259459,1158
SC4471,N3,bp_rel__delta__Fpz-Cz,0.8151336375043905,0.1297173182882145,435
SC4471,REM,bp_rel__delta__Fpz-Cz,0.4478373045430415,0.2770159981291215,639
SC4471,W,bp_rel__delta__Fpz-Cz,0.6304215381590021,0.2123588105890893,5906
SC4472,N1,bp_rel__delta__Fpz-Cz,0.5308398817062325,0.4551701535999091,81
SC4472,N2,bp_rel__delta__Fpz-Cz,0.5899555220543321,0.518503748064387,1158
SC4472,N3,bp_rel__delta__Fpz-Cz,0.7708641050722664,0.2448717198864953,435
SC4472,REM,bp_rel__delta__Fpz-Cz,0.5039786296096337,0.4829869126905565,639
SC4472,W,bp_rel__delta__Fpz-Cz,0.7014674277283183,0.2276785552189685,6009
SC4481,N1,bp_rel__delta__Fpz-Cz,0.4858268814194919,0.3251362449123171,81
SC4481,N2,bp_rel__delta__Fpz-Cz,0.5104341175356866,0.3282327272982457,1158
SC4481,N3,bp_rel__delta__Fpz-Cz,0.7322397310556042,0.1817182093481127,435
SC4481,REM,bp_rel__delta__Fpz-Cz,0.5823745844715272,0.2883632316860953,639
SC4481,W,bp_rel__delta__Fpz-Cz,0.6417979969232245,0.2601906665914807,6009
SC4482,N1,bp_rel__delta__Fpz-Cz,0.3828836278263542,0.217531507127451,81
SC4482,N2,bp_rel__delta__Fpz-Cz,0.5506052668187764,0.2527511091543966,1158
SC4482,N3,bp_rel__delta__Fpz-Cz,0.7189915480784862,0.1659663298761554,435
SC4482,REM,bp_rel__delta__Fpz-Cz,0.5134210801587454,0.2738004677786869,639
SC4482,W,bp_rel__delta__Fpz-Cz,0.4650726258340164,0.2718403213777856,6009
SC4491,N1,bp_rel__delta__Fpz-Cz,0.4648159998174387,0.2856466738842751,81
SC4491,N2,bp_rel__delta__Fpz-Cz,0.5747164926324142,0.2018385371599519,1158
SC4491,N3,bp_rel__delta__Fpz-Cz,0.6360428250846285,0.1799691238971624,435
SC4491,REM,bp_rel__delta__Fpz-Cz,0.5362212423591,0.2702146144827754,639
SC4491,W,bp_rel__delta__Fpz-Cz,0.4945956989323049,0.280705117380382,6009
SC4492,N1,bp_rel__delta__Fpz-Cz,0.3914630538021906,0.3366399796267504,81
SC4492,N2,bp_rel__delta__Fpz-Cz,0.5407314005357287,0.232411495495368,1158
SC4492,N3,bp_rel__delta__Fpz-Cz,0.3706925648145579,0.3657024172665972,435
SC4492,REM,bp_rel__delta__Fpz-Cz,0.5850252053096116,0.2465091694318837,639
SC4492,W,bp_rel__delta__Fpz-Cz,0.4591485708434331,0.2968069876717196,4094
SC4501,N1,bp_rel__delta__Fpz-Cz,0.315054382326717,0.3844555136384856,81
SC4501,N2,bp_rel__delta__Fpz-Cz,0.5045077404265181,0.3051737963312416,1158
SC4501,N3,bp_rel__delta__Fpz-Cz,0.4681763995768201,0.3109131472794605,435
SC4501,REM,bp_rel__delta__Fpz-Cz,0.4162811131112864,0.3618892245454141,639
SC4501,W,bp_rel__delta__Fpz-Cz,0.6638702328948285,0.3535960776751004,5936
SC4502,N1,bp_rel__delta__Fpz-Cz,0.4273461463426119,0.2495243245728043,81
SC4502,N2,bp_rel__delta__Fpz-Cz,0.4748332475040976,0.2235464295108894,1158
SC4502,N3,bp_rel__delta__Fpz-Cz,0.5578098739532507,0.1955756062668565,435
SC4502,REM,bp_rel__delta__Fpz-Cz,0.2147688538923596,0.2275030398810495,639
SC4502,W,bp_rel__delta__Fpz-Cz,0.7083396590382205,0.2389465896983275,5996
SC4511,N1,bp_rel__delta__Fpz-Cz,0.5872926417626351,0.3800430194308647,81
SC4511,N2,bp_rel__delta__Fpz-Cz,0.6146615816665666,0.2999693498593042,1158
SC4511,N3,bp_rel__delta__Fpz-Cz,0.6351771260262399,0.4299234265737157,435
SC4511,REM,bp_rel__delta__Fpz-Cz,0.6310376084813314,0.3418757784690096,639
SC4511,W,bp_rel__delta__Fpz-Cz,0.4949931334299181,0.5046790469688058,5822
SC4512,N1,bp_rel__delta__Fpz-Cz,0.6117673542443344,0.4619622960029399,81
SC4512,N2,bp_rel__delta__Fpz-Cz,0.633287017723351,0.3289447023083513,1158
SC4512,N3,bp_rel__delta__Fpz-Cz,0.635624910117302,0.2975441396540516,435
SC4512,REM,bp_rel__delta__Fpz-Cz,0.6831737362780607,0.2033489621204953,639
SC4512,W,bp_rel__delta__Fpz-Cz,0.514158926299463,0.5250344105436042,5936
SC4522,N1,bp_rel__delta__Fpz-Cz,0.7852199598589532,0.2755689164825258,81
SC4522,N2,bp_rel__delta__Fpz-Cz,0.6546575251570357,0.2533217889019109,1158
SC4522,N3,bp_rel__delta__Fpz-Cz,0.7197815948031675,0.3122816078807805,435
SC4522,REM,bp_rel__delta__Fpz-Cz,0.5578391496606252,0.1940961267168966,639
SC4522,W,bp_rel__delta__Fpz-Cz,0.7875247391932736,0.2688102068827698,6008
SC4531,N1,bp_rel__delta__Fpz-Cz,0.7294624482555535,0.1782845204113362,81
SC4531,N2,bp_rel__delta__Fpz-Cz,0.7516869778329383,0.1954629474557978,1158
SC4531,N3,bp_rel__delta__Fpz-Cz,0.7561672374176455,0.1351784551927,435
SC4531,REM,bp_rel__delta__Fpz-Cz,0.7265629189100613,0.1879710866538786,639
SC4531,W,bp_rel__delta__Fpz-Cz,0.4914697550773627,0.4259559281684408,5492
SC4532,N1,bp_rel__delta__Fpz-Cz,0.5712998303740415,0.6293029730356758,81
SC4532,N2,bp_rel__delta__Fpz-Cz,0.7281410457672727,0.2789931682554017,1158
SC4532,N3,bp_rel__delta__Fpz-Cz,0.7196130157564626,0.2449282592881916,435
SC4532,REM,bp_rel__delta__Fpz-Cz,0.7467030669203304,0.1685146772086198,639
SC4532,W,bp_rel__delta__Fpz-Cz,0.5714142724512173,0.3812069964397221,5918
SC4541,N1,bp_rel__delta__Fpz-Cz,0.6028933242415206,0.2655569741039143,81
SC4541,N2,bp_rel__delta__Fpz-Cz,0.631595475913709,0.2588445096706441,1158
SC4541,N3,bp_rel__delta__Fpz-Cz,0.6624921133367123,0.2571871351194512,435
SC4541,REM,bp_rel__delta__Fpz-Cz,0.5903769741118078,0.219348139578858,639
SC4541,W,bp_rel__delta__Fpz-Cz,0.4932111224398267,0.4012373087531516,5906
SC4542,N1,bp_rel__delta__Fpz-Cz,0.6545665444933342,0.2905202019496624,81
SC4542,N2,bp_rel__delta__Fpz-Cz,0.6901977166606257,0.2572696291157601,1158
SC4542,N3,bp_rel__delta__Fpz-Cz,0.5907063590648256,0.2961381086393278,435
SC4542,REM,bp_rel__delta__Fpz-Cz,0.6081299838261952,0.2385845325467244,639
SC4542,W,bp_rel__delta__Fpz-Cz,0.5541885201294476,0.3310600530648016,5726
SC4551,N1,bp_rel__delta__Fpz-Cz,0.482110088826261,0.5332432023172511,81
SC4551,N2,bp_rel__delta__Fpz-Cz,0.491241117567978,0.4623318763323715,1158
SC4551,N3,bp_rel__delta__Fpz-Cz,0.5355553643019397,0.24777327321748,435
SC4551,REM,bp_rel__delta__Fpz-Cz,0.5188141939941084,0.4461984351733256,639
SC4551,W,bp_rel__delta__Fpz-Cz,0.5034809629008056,0.3428962418300408,6002
SC4552,N1,bp_rel__delta__Fpz-Cz,0.6144288008090766,0.5296323418543276,81
SC4552,N2,bp_rel__delta__Fpz-Cz,0.6379205624012653,0.2889311652778122,1158
SC4552,N3,bp_rel__delta__Fpz-Cz,0.5605257526598039,0.2669848865304108,435
SC4552,REM,bp_rel__delta__Fpz-Cz,0.6640600045838232,0.3299753472500784,639
SC4552,W,bp_rel__delta__Fpz-Cz,0.654709508619756,0.2950728497763148,6009
SC4561,N1,bp_rel__delta__Fpz-Cz,0.6047394329750865,0.4265675683609512,81
SC4561,N2,bp_rel__delta__Fpz-Cz,0.5649124411547215,0.4142654215197605,1158
SC4561,N3,bp_rel__delta__Fpz-Cz,0.7241517491041398,0.2608823056214425,435
SC4561,REM,bp_rel__delta__Fpz-Cz,0.6834427513522695,0.3596760845306691,639
SC4561,W,bp_rel__delta__Fpz-Cz,0.6196051676569974,0.2955598329928606,5798
SC4562,N1,bp_rel__delta__Fpz-Cz,0.7415799825307539,0.2677305378551916,81
SC4562,N2,bp_rel__delta__Fpz-Cz,0.7424618154774727,0.3030770459828593,1158
SC4562,N3,bp_rel__delta__Fpz-Cz,0.7793104882929588,0.2061247655127178,435
SC4562,REM,bp_rel__delta__Fpz-Cz,0.6855159198374717,0.3815488725455367,639
SC4562,W,bp_rel__delta__Fpz-Cz,0.7345258550186113,0.1200499275131463,6009
SC4571,N1,bp_rel__delta__Fpz-Cz,0.4165138554267478,0.2889724334085065,81
SC4571,N2,bp_rel__delta__Fpz-Cz,0.509131640529424,0.2550971831002441,1158
SC4571,N3,bp_rel__delta__Fpz-Cz,0.5783019407249573,0.3601613124698191,435
SC4571,REM,bp_rel__delta__Fpz-Cz,0.537657016390491,0.3313439079307875,639
SC4571,W,bp_rel__delta__Fpz-Cz,0.4036362480339633,0.3588455437052398,6009
SC4572,N1,bp_rel__delta__Fpz-Cz,0.461171399869775,0.2802401451724816,81
SC4572,N2,bp_rel__delta__Fpz-Cz,0.4649732265737238,0.3025170717005687,1158
SC4572,N3,bp_rel__delta__Fpz-Cz,0.6068592325274214,0.2764878890515089,435
SC4572,REM,bp_rel__delta__Fpz-Cz,0.4198363873655099,0.2268380961709712,639
SC4572,W,bp_rel__delta__Fpz-Cz,0.3209852532721248,0.3122347740040336,6009
SC4581,N1,bp_rel__delta__Fpz-Cz,0.5239642051416067,0.1695157042127018,81
SC4581,N2,bp_rel__delta__Fpz-Cz,0.4926476117511075,0.227649930717441,1158
SC4581,N3,bp_rel__delta__Fpz-Cz,0.5672035596479914,0.1718716370056195,435
SC4581,REM,bp_rel__delta__Fpz-Cz,0.5688033274939417,0.2087121795264871,639
SC4581,W,bp_rel__delta__Fpz-Cz,0.5291831812784432,0.3743566139019386,5900
SC4582,N1,bp_rel__delta__Fpz-Cz,0.4648176216839631,0.3981225685204084,81
SC4582,N2,bp_rel__delta__Fpz-Cz,0.4640926803474994,0.2433187276962375,1158
SC4582,N3,bp_rel__delta__Fpz-Cz,0.4630034660456356,0.1831375742591633,435
SC4582,REM,bp_rel__delta__Fpz-Cz,0.5240540647898356,0.2005777052560231,639
SC4582,W,bp_rel__delta__Fpz-Cz,0.4967439057206207,0.3796586808932041,5588
SC4591,N1,bp_rel__delta__Fpz-Cz,0.448538263169401,0.1898671277597388,81
SC4591,N2,bp_rel__delta__Fpz-Cz,0.5434562980702161,0.2259353348835411,1158
SC4591,N3,bp_rel__delta__Fpz-Cz,0.5974800700844071,0.1800290950196265,435
SC4591,REM,bp_rel__delta__Fpz-Cz,0.5941508063602767,0.2008289185184427,639
SC4591,W,bp_rel__delta__Fpz-Cz,0.443691670454284,0.4074370352917654,6009
SC4592,N1,bp_rel__delta__Fpz-Cz,0.6883724288344643,0.2351818389600154,81
SC4592,N2,bp_rel__delta__Fpz-Cz,0.6882556305817149,0.1838905387846002,1158
SC4592,N3,bp_rel__delta__Fpz-Cz,0.6616869389890676,0.2082118825246743,435
SC4592,REM,bp_rel__delta__Fpz-Cz,0.6292544108203526,0.2292814411470952,639
SC4592,W,bp_rel__delta__Fpz-Cz,0.6085548034889199,0.3666484810570372,3806
SC4601,N1,bp_rel__delta__Fpz-Cz,0.7351637221169035,0.1707917832492729,81
SC4601,N2,bp_rel__delta__Fpz-Cz,0.6968706601370089,0.3156082673362257,1158
SC4601,N3,bp_rel__delta__Fpz-Cz,0.2166174061830393,0.5693936467451395,435
SC4601,REM,bp_rel__delta__Fpz-Cz,0.5779135833851121,0.4741257981311828,639
SC4601,W,bp_rel__delta__Fpz-Cz,0.6664467630898404,0.3488705798453087,5876
SC4602,N1,bp_rel__delta__Fpz-Cz,0.5974535741644124,0.3927973934140996,81
SC4602,N2,bp_rel__delta__Fpz-Cz,0.6550129694557902,0.2237730163696637,1158
SC4602,N3,bp_rel__delta__Fpz-Cz,0.7276900795893281,0.1723857422160084,435
SC4602,REM,bp_rel__delta__Fpz-Cz,0.6664920604448648,0.2108868326190982,639
SC4602,W,bp_rel__delta__Fpz-Cz,0.5205642161878637,0.4049320324114737,6009
SC4611,N1,bp_rel__delta__Fpz-Cz,0.6473398181580562,0.3308391657497189,81
SC4611,N2,bp_rel__delta__Fpz-Cz,0.7291399785272782,0.1954939211031244,1158
SC4611,N3,bp_rel__delta__Fpz-Cz,0.7366357843157822,0.1722257613318207,435
SC4611,REM,bp_rel__delta__Fpz-Cz,0.6750416882994988,0.2143939484312016,639
SC4611,W,bp_rel__delta__Fpz-Cz,0.6449275760630115,0.5191767699895371,5636
SC4612,N1,bp_rel__delta__Fpz-Cz,0.6594353228839944,0.1947187354448475,81
SC4612,N2,bp_rel__delta__Fpz-Cz,0.682586583163936,0.2579109767477634,1158
SC4612,N3,bp_rel__delta__Fpz-Cz,0.6858291460297254,0.2389589600681363,435
SC4612,REM,bp_rel__delta__Fpz-Cz,0.6879374446709778,0.2253620363990218,639
SC4612,W,bp_rel__delta__Fpz-Cz,0.679057966075819,0.3616765320215606,5876
SC4621,N1,bp_rel__delta__Fpz-Cz,0.6416027144486379,0.2265364315484008,81
SC4621,N2,bp_rel__delta__Fpz-Cz,0.5713135592920776,0.3094687144695137,1158
SC4621,N3,bp_rel__delta__Fpz-Cz,0.5194496159074508,0.2405644373266094,435
SC4621,REM,bp_rel__delta__Fpz-Cz,0.5743671880752195,0.2160771737778206,639
SC4621,W,bp_rel__delta__Fpz-Cz,0.5875407838248461,0.3417999993497551,5522
SC4622,N1,bp_rel__delta__Fpz-Cz,0.3932255567221379,0.2590450097083232,81
SC4622,N2,bp_rel__delta__Fpz-Cz,0.5396857627020804,0.2989947854159285,1158
SC4622,N3,bp_rel__delta__Fpz-Cz,0.4826788362815369,0.3009430922417227,435
SC4622,REM,bp_rel__delta__Fpz-Cz,0.5721380260383215,0.2817259845745892,639
SC4622,W,bp_rel__delta__Fpz-Cz,0.5767957446676787,0.3445387647886128,6009
SC4631,N1,bp_rel__delta__Fpz-Cz,0.5728470449204369,0.2997915995871438,81
